signal_GHz,pump_12.50GHz_delta_k_rad_per_cell,pump_12.60GHz_delta_k_rad_per_cell,pump_12.70GHz_delta_k_rad_per_cell,pump_12.80GHz_delta_k_rad_per_cell,pump_12.90GHz_delta_k_rad_per_cell,pump_13.00GHz_delta_k_rad_per_cell,pump_13.10GHz_delta_k_rad_per_cell,pump_13.20GHz_delta_k_rad_per_cell,pump_13.30GHz_delta_k_rad_per_cell,pump_13.40GHz_delta_k_rad_per_cell,pump_13.50GHz_delta_k_rad_per_cell,pump_13.60GHz_delta_k_rad_per_cell,pump_13.70GHz_delta_k_rad_per_cell,pump_13.80GHz_delta_k_rad_per_cell,pump_13.90GHz_delta_k_rad_per_cell,pump_14.00GHz_delta_k_rad_per_cell,pump_14.10GHz_delta_k_rad_per_cell,pump_14.20GHz_delta_k_rad_per_cell,pump_14.30GHz_delta_k_rad_per_cell,pump_14.40GHz_delta_k_rad_per_cell,pump_14.50GHz_delta_k_rad_per_cell,pump_14.60GHz_delta_k_rad_per_cell,pump_14.70GHz_delta_k_rad_per_cell,pump_14.80GHz_delta_k_rad_per_cell,pump_14.90GHz_delta_k_rad_per_cell,pump_15.00GHz_delta_k_rad_per_cell,pump_15.10GHz_delta_k_rad_per_cell,pump_15.20GHz_delta_k_rad_per_cell,pump_15.30GHz_delta_k_rad_per_cell,pump_15.40GHz_delta_k_rad_per_cell,pump_15.50GHz_delta_k_rad_per_cell,pump_15.60GHz_delta_k_rad_per_cell,pump_15.70GHz_delta_k_rad_per_cell,pump_15.80GHz_delta_k_rad_per_cell,pump_15.90GHz_delta_k_rad_per_cell,pump_16.00GHz_delta_k_rad_per_cell,pump_16.10GHz_delta_k_rad_per_cell,pump_16.20GHz_delta_k_rad_per_cell,pump_16.30GHz_delta_k_rad_per_cell,pump_16.40GHz_delta_k_rad_per_cell,pump_16.50GHz_delta_k_rad_per_cell,pump_16.60GHz_delta_k_rad_per_cell,pump_16.70GHz_delta_k_rad_per_cell,pump_16.80GHz_delta_k_rad_per_cell,pump_16.90GHz_delta_k_rad_per_cell,pump_17.00GHz_delta_k_rad_per_cell,pump_17.10GHz_delta_k_rad_per_cell,pump_17.20GHz_delta_k_rad_per_cell,pump_17.30GHz_delta_k_rad_per_cell,pump_17.40GHz_delta_k_rad_per_cell,pump_17.50GHz_delta_k_rad_per_cell
6,-0.00229254616302,-0.00305431213166,-0.00173858957892,-0.00123971486468,-0.000962836387507,-0.000776338569368,-0.000638780586239,-0.000531522173035,-0.000444606507347,-0.000372136969073,-0.000310352785579,-0.000256728600671,-0.000209496862739,-0.00016738275566,-0.000129440596151,-9.49553446786e-05,-6.44222088051e-05,-3.42755499848e-05,-8.03334397626e-06,1.77790879184e-05,4.07141250307e-05,6.31668886821e-05,8.34220840813e-05,0.000103130508954,0.000121095739023,0.000138433825108,0.000154325459503,0.000169487349018,0.000183380943493,0.000196411903708,0.000208251086068,0.000219052329468,0.0002286404827,0.000236952353235,0.000243920091434,0.000249279164033,0.000253020806144,0.000254673466441,0.000254228391007,0.00025097048415,0.000244802295656,0.000234671856366,0.000220230166804,0.000199866022405,0.000172636807421,0.00013584697447,8.70352178198e-05,2.08371224216e-05,-6.9701585057e-05,-0.000198894968092,-0.000393401224156
6.05,-0.00229216821654,-0.00305383199894,-0.00173800389014,-0.00123902004677,-0.000962028679267,-0.000775413974836,-0.000637734885127,-0.000530350885984,-0.000443304838376,-0.000370699831102,-0.000308774708872,-0.000255003720259,-0.000207618885753,-0.000165344883767,-0.000127235519399,-9.25750919718e-05,-6.18581153536e-05,-3.15182180067e-05,-5.07241803285e-06,2.09549009188e-05,4.41173129207e-05,6.68112133025e-05,8.73228025695e-05,0.000107304612706,0.000125562215823,0.0001432138739,0.000159443320654,0.000174970082609,0.000189259352151,0.000202721629496,0.000215032670007,0.000226352882887,0.000236514760839,0.000245464772722,0.000253146244732,0.000259309650131,0.000263963928463,0.000266661079667,0.00026742193305,0.000265570441905,0.000261060906462,0.000252911592569,0.000240870597938,0.000223467680958,0.000199953964024,0.000167944440056,0.000125462141166,6.79572151417e-05,-1.00587439992e-05,-0.000119924789256,-0.000281388927089
6.1,-0.00229179027006,-0.00305335186621,-0.00173741820137,-0.00123832522885,-0.000961220971028,-0.000774489380305,-0.000636689184015,-0.000529179598934,-0.000442003169405,-0.00036926269313,-0.000307196632166,-0.000253278839848,-0.000205740908766,-0.000163307011875,-0.000125030442647,-9.01948392649e-05,-5.9294021902e-05,-2.87608860285e-05,-2.11149208942e-06,2.41307139192e-05,4.75205008107e-05,7.0455537923e-05,9.12235210576e-05,0.000111478716457,0.000130028692623,0.000147993922692,0.000164561181806,0.0001804528162,0.000195137760808,0.000209031355284,0.000221814253945,0.000233653436306,0.000244389038977,0.000253977192209,0.000262372398031,0.000269340136229,0.000274907050782,0.000278648692893,0.000280615475093,0.000280170399659,0.000277319517267,0.000271151328773,0.000261511029072,0.00024706933951,0.000227271120626,0.000200041905643,0.000163889064512,0.000115077307862,4.95840970586e-05,-4.09546104201e-05,-0.000169376630021
6.15,-0.00229160141864,-0.00305306408519,-0.0017370282341,-0.00123782970554,-0.000960616318576,-0.000773771837528,-0.000635854754946,-0.000528224063285,-0.000440922047817,-0.000368051189622,-0.000305849659657,-0.000251790928604,-0.000204106193817,-0.000161519200352,-0.000123082736218,-8.8079927976e-05,-5.70039346583e-05,-2.62869580401e-05,5.55674425585e-07,2.70014743994e-05,5.06061483479e-05,7.37685603498e-05,9.4777680215e-05,0.000115289269482,0.000134112630911,0.000152370234029,0.000169251065134,0.000185480511888,0.000200530328936,0.000214819598478,0.00022803381427,0.000240344854781,0.000251599426932,0.000261761304884,0.000270794652054,0.000278476124064,0.000284847371416,0.000289501649748,0.000292512922856,0.000293273776239,0.000291829309558,0.000287319774115,0.000279660599812,0.000267619605181,0.000250782613716,0.000227268896782,0.000195896364635,0.000153414065745,9.66140243155e-05,1.85980651745e-05,-9.0496616648e-05
6.2,-0.00229141256723,-0.00305277630417,-0.00173663826684,-0.00123733418222,-0.000960011666125,-0.000773054294751,-0.000635020325878,-0.000527268527636,-0.00043984092623,-0.000366839686113,-0.000304502687149,-0.000250303017361,-0.000202471478869,-0.000159731388828,-0.000121135029789,-8.59650166871e-05,-5.47138474146e-05,-2.38130300518e-05,3.2228409406e-06,2.98722348797e-05,5.36917958851e-05,7.70815827767e-05,9.83318393723e-05,0.000119099822507,0.000138196569199,0.000156746545365,0.000173940948463,0.000190508207577,0.000205922897064,0.000220607841672,0.000234253374595,0.000247036273256,0.000258809814888,0.000269545417559,0.000279216906078,0.000287612111899,0.000294787692051,0.000300354606604,0.000304410370619,0.000306377152819,0.000306339101849,0.000303488219458,0.000297810170553,0.000288169870852,0.000274294106806,0.000254495887922,0.000227903664758,0.000191750823628,0.000143643951572,7.81507407692e-05,-1.16166032754e-05
6.25,-0.00229141256723,-0.00305268039971,-0.00173644343277,-0.00123703716191,-0.000959609089765,-0.000772542589255,-0.000634395730056,-0.000526527045522,-0.000438978337536,-0.000365851511481,-0.000303384130595,-0.000249048991807,-0.00020107651458,-0.000158189620834,-0.00011944016522,-8.4110257213e-05,-5.26918830805e-05,-2.16158897628e-05,5.60382197421e-06,3.24464544399e-05,5.64696094106e-05,8.00742833592e-05,0.000101551914844,0.000122561034709,0.00014191417527,0.000160737536699,0.000178224312845,0.000195105143951,0.000210857645798,0.000225907462846,0.000239948670834,0.000253162886627,0.000265408286408,0.00027666285856,0.000286908071798,0.000295941418968,0.000303830732932,0.000310201980284,0.000315170380519,0.000318181653627,0.000319349531474,0.000317905064794,0.00031388566894,0.000306226494638,0.000294751425522,0.000277914434057,0.000255037708943,0.000223665176796,0.000181887762501,0.000125087721071,4.78431253645e-05
6.3,-0.00229141256723,-0.00305258449525,-0.00173624859871,-0.0012367401416,-0.000959206513406,-0.000772030883758,-0.000633771134234,-0.000525785563408,-0.000438115748841,-0.000364863336848,-0.000302265574042,-0.000247794966253,-0.000199681550291,-0.00015664785284,-0.000117745300651,-8.22554977388e-05,-5.06699187463e-05,-1.94187494738e-05,7.98480300785e-06,3.50206740002e-05,5.92474229362e-05,8.30669839417e-05,0.000104771990316,0.000126022246912,0.00014563178134,0.000164728528032,0.000182507677227,0.000199702080325,0.000215792394531,0.000231207084019,0.000245643967074,0.000259289499997,0.000272006757929,0.000283780299561,0.000294599237518,0.000304270726037,0.000312873773812,0.000320049353964,0.00032593039042,0.000329986154435,0.0003323599611,0.00033232191013,0.000329961167328,0.000324283118423,0.000315208744238,0.000301332980192,0.000282171753128,0.000255579529964,0.000220131573429,0.000172024701374,0.000107302854004
6.35,-0.00229160141864,-0.00305268039971,-0.00173624859871,-0.001236641212,-0.000959005397557,-0.000771724211859,-0.000633355333198,-0.000525256872047,-0.000437470171188,-0.000364096652615,-0.00030137330387,-0.000246772314161,-0.000198523429199,-0.000155348793013,-0.000116299437118,-8.06565376309e-05,-4.89110637332e-05,-1.74926896007e-05,1.00860388358e-05,3.73057505729e-05,6.17257380355e-05,8.57488930062e-05,0.000107668786438,0.000129146417923,0.000148997089082,0.000168350229642,0.000186402764099,0.000203889540245,0.000220293426444,0.000236045928292,0.000250847683786,0.000264888891775,0.000278037466838,0.00029028286662,0.000301620774058,0.000311865987296,0.00032110717642,0.000328996490384,0.000335681859639,0.000340650259875,0.000344068557447,0.000345236435294,0.000344282108204,0.00034026271235,0.000333169463562,0.000321694394447,0.000305494394802,0.000282617669688,0.000251950022136,0.000210172607841,0.000154143929846
6.4,-0.00229179027006,-0.00305277630417,-0.00173624859871,-0.0012365422824,-0.000958804281708,-0.000771417539961,-0.000632939532162,-0.000524728180686,-0.000436824593535,-0.000363329968382,-0.000300481033699,-0.000245749662068,-0.000197365308106,-0.000154049733185,-0.000114853573586,-7.90575775229e-05,-4.715220872e-05,-1.55666297275e-05,1.21872746638e-05,3.95908271455e-05,6.42040531348e-05,8.84308020707e-05,0.000110565582559,0.000132270588934,0.000152362396823,0.000171971931251,0.000190297850972,0.000208077000166,0.000224794458357,0.000240884772564,0.000256051400499,0.000270488283554,0.000284068175747,0.00029678543368,0.000308642310598,0.000319461248556,0.000329340579028,0.000337943626803,0.000345433328859,0.000351314365314,0.000355777153794,0.000358150960459,0.000358603049079,0.000356242306277,0.000351130182887,0.000342055808702,0.000328817036476,0.000309655809412,0.000283768470844,0.000248320514308,0.000200985005687
6.45,-0.00229216821654,-0.00305306408519,-0.00173644343277,-0.001236641212,-0.000958804281708,-0.000771315353716,-0.000632731789867,-0.000524411309254,-0.000436394831778,-0.000362783320332,-0.000299813279069,-0.0002449563215,-0.000196441585617,-0.000152990541696,-0.000113653443362,-7.77106435937e-05,-4.56521782157e-05,-1.3906704318e-05,1.40144049333e-05,4.15931333698e-05,6.63902001037e-05,9.08101875664e-05,0.00011314856202,0.000135068455452,0.000155387638231,0.000175238309389,0.000193820622978,0.000211873157435,0.000228882988675,0.000245286874873,0.000260791315168,0.000275593070662,0.000289568637922,0.000302717212985,0.000315045948054,0.000326383855492,0.000336836910684,0.000346078099807,0.000354281535674,0.00036096690493,0.00036634232963,0.000369760627202,0.000371418644639,0.000370464317548,0.00036701084721,0.000359917598423,0.000349079521127,0.000332879521482,0.000310707680964,0.000280040033412,0.00023903398255
6.5,-0.00229254616302,-0.00305335186621,-0.00173663826684,-0.0012367401416,-0.000958804281708,-0.00077121316747,-0.000632524047572,-0.000524094437822,-0.000435965070021,-0.000362236672283,-0.000299145524439,-0.000244162980932,-0.000195517863128,-0.000151931350207,-0.000112453313138,-7.63637096646e-05,-4.41521477114e-05,-1.22467789085e-05,1.58415352028e-05,4.35954395941e-05,6.85763470727e-05,9.3189573062e-05,0.000115731541481,0.00013786632197,0.000158412879638,0.000178504687527,0.000197343394983,0.000215669314704,0.000232971518992,0.000249688977183,0.000265531229836,0.000280697857771,0.000295069100097,0.00030864899229,0.00032144958551,0.000333306462428,0.000344333242339,0.000354212572812,0.00036312974249,0.000370619444545,0.000376907505466,0.000381370293946,0.0003842342402,0.00038468632882,0.000382891511533,0.000377779388143,0.000369342005779,0.000356103233553,0.000337646891084,0.000311759552516,0.000277082959414
6.55,-0.00229311377044,-0.00305383199894,-0.0017370282341,-0.00123703716191,-0.000959005397557,-0.000771315353716,-0.000632524047572,-0.000523988881772,-0.000435750384834,-0.000361909096771,-0.000298701062635,-0.000243597412548,-0.000194826708805,-0.000151109813963,-0.000111496307894,-7.52657656857e-05,-4.29074000273e-05,-1.08489346493e-05,1.73992743672e-05,4.53203836185e-05,7.0476467052e-05,9.52735337859e-05,0.000118008740732,0.000140347115186,0.000161108559911,0.000181427742689,0.000200507586876,0.000219089900465,0.000236665490016,0.000253675321255,0.000269831145901,0.000285335586195,0.000300071700961,0.00031404726822,0.00032727917857,0.000339607913639,0.00035115366303,0.000361606718222,0.000371162029249,0.000379365465116,0.000386457858837,0.000391833283537,0.000395741720698,0.000397399738135,0.00039701133656,0.000393557866222,0.000387101609254,0.000376263531959,0.000360768416909,0.000338596576391,0.000308700292273
6.6,-0.00229368137785,-0.00305431213166,-0.00173741820137,-0.00123733418222,-0.000959206513406,-0.000771417539961,-0.000632524047572,-0.000523883325722,-0.000435535699647,-0.000361581521259,-0.000298256600831,-0.000243031844163,-0.000194135554482,-0.000150288277719,-0.000110539302649,-7.41678217067e-05,-4.16626523432e-05,-9.45109039008e-06,1.89570135317e-05,4.7045327643e-05,7.23765870312e-05,9.73574945098e-05,0.000120285939982,0.000142827908402,0.000163804240184,0.000184350797852,0.000203671778769,0.000222510486225,0.000240359461039,0.000257661665327,0.000274131061965,0.000289973314619,0.000305074301824,0.00031944554415,0.00033310877163,0.000345909364849,0.000357974083721,0.000369000863633,0.000379194316008,0.000388111485687,0.000396008212207,0.000402296273128,0.000407249201197,0.000410113147451,0.000411131161586,0.0004093363443,0.00040486121273,0.000396423830365,0.000383889942734,0.000365433600266,0.000340317625131
6.65,-0.00229443945815,-0.00305498529513,-0.00173800389014,-0.00123782970554,-0.000959609089765,-0.000771724211859,-0.000632731789867,-0.000523988881772,-0.000435535699647,-0.000361472392122,-0.000298034581369,-0.000242692938409,-0.000193675542148,-0.000149702679446,-0.000109823322456,-7.33163725126e-05,-4.06702644143e-05,-8.31189875596e-06,2.02493017409e-05,4.84975107574e-05,7.39959750056e-05,9.91520584391e-05,0.000122264344656,0.000144999551602,0.000166179477349,0.000186940922074,0.000206489277881,0.000225569122068,0.00024367449075,0.000261250080301,0.000278011849987,0.000294167674633,0.000309606474198,0.000324342588964,0.00033840149151,0.00035163340186,0.000364169978882,0.000375715728274,0.000386482905369,0.000396038216396,0.000404648676728,0.000411741070448,0.000417606634738,0.000421515071899,0.000423739014852,0.000423350613276,0.000420534134758,0.000414077877791,0.000403944685091,0.000388449570041,0.000367049092956
6.7,-0.00229519753844,-0.00305565845859,-0.00173858957892,-0.00123832522885,-0.000960011666125,-0.000772030883758,-0.000632939532162,-0.000524094437822,-0.000435535699647,-0.000361363262985,-0.000297812561906,-0.000242354032655,-0.000193215529813,-0.000149117081174,-0.000109107342262,-7.24649233184e-05,-3.96778764854e-05,-7.17270712183e-06,2.15415899501e-05,4.99496938719e-05,7.56153629801e-05,0.000100946622368,0.00012424274933,0.000147171194803,0.000168554714515,0.000189531046297,0.000209306776994,0.000228627757911,0.00024698952046,0.000264838495275,0.000281892638009,0.000298362034647,0.000314138646572,0.000329239633777,0.00034369421139,0.00035735743887,0.000370365874043,0.000382430592915,0.000393771494729,0.000403964947105,0.000413289141249,0.000421185867769,0.000427964068279,0.000432916996348,0.000436346868117,0.000437364882253,0.000436207056787,0.000431731925217,0.000423999427447,0.000411465539816,0.000393780560782
6.75,-0.00229614717759,-0.00305652566802,-0.00173937187152,-0.00123902004677,-0.000960616318576,-0.000772542589255,-0.000633355333198,-0.000524411309254,-0.000435750384834,-0.000361472392122,-0.000297812561906,-0.000242241142329,-0.000192985753196,-0.000148766197976,-0.000108630873126,-7.18580722617e-05,-3.89355564282e-05,-6.28944832986e-06,2.25716524473e-05,5.11328529442e-05,7.69584169576e-05,0.000102456881206,0.000125928184122,0.00014904047034,0.000170617228579,0.000191797154326,0.000211787772079,0.000231336127886,0.000249939027166,0.000268044395848,0.000285371923846,0.000302133693532,0.000318223877449,0.000333662677014,0.000348482127067,0.000362541029613,0.000375980781916,0.000388517358939,0.000400377230234,0.000411144407329,0.000421106742821,0.000429717203152,0.000437299736462,0.000443165300752,0.000447639663429,0.000449863606381,0.000450112196626,0.000447295718108,0.000441544345736,0.000431411153036,0.00041668740142
6.8,-0.00229709681674,-0.00305739287746,-0.00174015416412,-0.00123971486468,-0.000961220971028,-0.000773054294751,-0.000633771134234,-0.000524728180686,-0.000435965070021,-0.000361581521259,-0.000297812561906,-0.000242128252004,-0.000192755976578,-0.000148415314778,-0.00010815440399,-7.12512212049e-05,-3.8193236371e-05,-5.40618953789e-06,2.36017149445e-05,5.23160120164e-05,7.83014709351e-05,0.000103967140043,0.000127613618915,0.000150909745877,0.000172679742642,0.000194063262355,0.000214268767165,0.000234044497862,0.000252888533872,0.000271250296422,0.000288851209683,0.000305905352418,0.000322309108326,0.000338085720251,0.000353270042743,0.000367724620356,0.00038159568979,0.000394604124963,0.000406982965738,0.000418323867552,0.000428924344393,0.000438248538536,0.000446635404646,0.000453413605156,0.00045893245874,0.00046236233051,0.000464017336466,0.000462859510999,0.000459089264025,0.000451356766255,0.000439594242058
6.85,-0.00229823942143,-0.00305845540693,-0.00174113426388,-0.00124061004761,-0.000962028679267,-0.000773771837528,-0.000634395730056,-0.000525256872047,-0.000436394831778,-0.000361909096771,-0.000298034581369,-0.000242241142329,-0.000192755976579,-0.000148298428486,-0.000107916411118,-7.08876423942e-05,-3.76992756394e-05,-4.7767598059e-06,2.43720834112e-05,5.32331841884e-05,7.93717396821e-05,0.000105197303696,0.000129010987427,0.000152482290344,0.000174436127854,0.000196012886093,0.000216421984869,0.000236412602622,0.000255484013523,0.000274086912803,0.000291944219931,0.000309271747929,0.000325967876886,0.000342058060803,0.000357580195655,0.000372399645708,0.000386666390208,0.000400106142511,0.000412956841436,0.000424816712731,0.000435990914291,0.000445953249783,0.000455053849704,0.000462636383014,0.000469067872819,0.000473542235496,0.000476403170269,0.000476651760514,0.000474540166591,0.000468788794219,0.000459426964952
6.9,-0.00229938202613,-0.0030595179364,-0.00174211436364,-0.00124150523053,-0.000962836387507,-0.000774489380305,-0.000635020325878,-0.000525785563408,-0.000436824593535,-0.000362236672283,-0.000298256600831,-0.000242354032655,-0.000192755976578,-0.000148181542194,-0.000107678418245,-7.05240635835e-05,-3.72053149078e-05,-4.1473300739e-06,2.5142451878e-05,5.41503563603e-05,8.04420084292e-05,0.000106427467348,0.000130408355939,0.000154054834811,0.000176192513066,0.000197962509832,0.000218575202573,0.000238780707383,0.000258079493173,0.000276923529183,0.00029503723018,0.000312638143441,0.000329626645447,0.000346030401355,0.000361890348567,0.000377074671059,0.000391737090625,0.000405608160059,0.000418930717135,0.00043130955791,0.00044305748419,0.00045365796103,0.000463472294763,0.000471859160873,0.000479203286898,0.000484722140482,0.000488789004072,0.000490444010028,0.000489991069157,0.000486220822182,0.000479259687846
6.95,-0.0023007192629,-0.00306077742739,-0.0017432937794,-0.00124260221658,-0.000963848456726,-0.000775413974836,-0.000635854754946,-0.000526527045522,-0.000437470171188,-0.000362783320332,-0.000298701062635,-0.000242692938409,-0.000192985753196,-0.000148298428486,-0.000107678418245,-7.04029570032e-05,-3.69586223893e-05,-3.77025563447e-06,2.56549953178e-05,5.4803838535e-05,8.1242294309e-05,0.000107380849803,0.000131521633299,0.000155335317031,0.000177648171241,0.000199602008751,0.000220407940019,0.000240817038795,0.000260330711641,0.000279402122541,0.000297756960268,0.000315614267397,0.000332876154666,0.000349572283623,0.000365745802827,0.000381267937678,0.000396295229685,0.000410561974185,0.000424315848391,0.000437166547317,0.000449433443076,0.000460607644636,0.000471060119718,0.000480160719639,0.000488309178464,0.000494740668269,0.000499852022766,0.000502712957539,0.000503666432379,0.000501554838456,0.000496574829518
7,-0.00230205649967,-0.00306203691838,-0.00174447319517,-0.00124369920263,-0.000964860525944,-0.000776338569368,-0.000636689184015,-0.000527268527636,-0.000438115748841,-0.000363329968382,-0.000299145524439,-0.000243031844163,-0.000193215529813,-0.000148415314778,-0.000107678418245,-7.02818504229e-05,-3.67119298707e-05,-3.39318119504e-06,2.61675387577e-05,5.54573207096e-05,8.20425801888e-05,0.000108334232258,0.00013263491066,0.000156615799251,0.000179103829416,0.000201241507671,0.000222240677465,0.000242853370206,0.00026258193011,0.000281880715899,0.000300476690357,0.000318590391353,0.000336125663885,0.000353114165891,0.000369601257086,0.000385461204298,0.000400853368744,0.00041551578831,0.000429700979647,0.000443023536723,0.000455809401963,0.000467557328243,0.000478647944673,0.000488462278406,0.00049741507003,0.000504759196056,0.000510915041461,0.000514981905051,0.000517341795601,0.00051688885473,0.00051388997119
7.05,-0.00230359039993,-0.00306349526173,-0.00174585379274,-0.00124499972498,-0.000966078618573,-0.000777471745167,-0.000637734885127,-0.000528224063285,-0.000438978337536,-0.000364096652615,-0.000299813279069,-0.000243597412548,-0.000193675542148,-0.000148766197976,-0.000107916411118,-7.04029570032e-05,-3.67119298707e-05,-3.26759525677e-06,2.64235066168e-05,5.58487575692e-05,8.25749557832e-05,0.000109013411557,0.000133467186534,0.000157607970031,0.000180263205056,0.000202576059266,0.000223759069804,0.000244565001072,0.000264497154941,0.000284010827788,0.000302834177135,0.000321189014862,0.000338980681261,0.00035624256853,0.000373022032774,0.000389195551978,0.000404925528783,0.000419952820789,0.000434533687193,0.000448287561399,0.00046154528479,0.000473812180549,0.000485476521699,0.00049592899678,0.000505595522217,0.000513743981042,0.000520812462667,0.000525923817164,0.000529489636532,0.000530443111372,0.000529102880883
7.1,-0.00230512430019,-0.00306495360508,-0.0017472343903,-0.00124630024732,-0.000967296711203,-0.000778604920966,-0.000638780586239,-0.000529179598934,-0.00043984092623,-0.000364863336848,-0.000300481033699,-0.000244162980932,-0.000194135554482,-0.000149117081174,-0.00010815440399,-7.05240635835e-05,-3.67119298707e-05,-3.1420093185e-06,2.6679474476e-05,5.62401944287e-05,8.31073313775e-05,0.000109692590857,0.000134299462409,0.000158600140811,0.000181422580696,0.00020391061086,0.000225277462144,0.000246276631938,0.000266412379772,0.000286140939676,0.000305191663913,0.00032378763837,0.000341835698637,0.000359370971169,0.000376442808462,0.000392929899657,0.000408997688822,0.000424389853268,0.000439366394738,0.000453551586075,0.000467281167616,0.000480067032856,0.000492305098725,0.000503395715155,0.000513775974403,0.000522728766028,0.000530709883874,0.000536865729278,0.000541637477463,0.000543997368014,0.000544315790577
7.15,-0.00230685721092,-0.00306661309128,-0.00174881831959,-0.00124780643083,-0.000968722819487,-0.000779948599533,-0.000640039347976,-0.000530350885984,-0.000440922047817,-0.000365851511481,-0.00030137330387,-0.0002449563215,-0.000194826708805,-0.000149702679446,-0.000108630873126,-7.08876423942e-05,-3.69586223893e-05,-3.26759525677e-06,2.6679474476e-05,5.63705763496e-05,8.33731822988e-05,0.000110099380513,0.00013485305577,0.000159306830747,0.000182289165537,0.000204944400562,0.0002264864278,0.000247669438339,0.0002679984247,0.000287930578569,0.000307196189862,0.00032601953921,0.000344308736207,0.000362100402607,0.000379445625163,0.000396225089407,0.000412606450564,0.000428336427369,0.000443677841279,0.000458258707682,0.000472419606353,0.000485677329744,0.000498434365093,0.000510098706242,0.000521117106839,0.000530783632276,0.000539569082921,0.000546637564546,0.000552453803639,0.000556019623007,0.00055774446128
7.2,-0.00230859012166,-0.00306827257748,-0.00175040224888,-0.00124931261434,-0.000970148927771,-0.000781292278101,-0.000641298109713,-0.000531522173035,-0.000442003169405,-0.000366839686113,-0.000302265574042,-0.000245749662068,-0.000195517863128,-0.000150288277719,-0.000109107342262,-7.12512212049e-05,-3.72053149078e-05,-3.39318119504e-06,2.6679474476e-05,5.65009582705e-05,8.36390332201e-05,0.000110506170169,0.000135406649131,0.000160013520684,0.000183155750379,0.000205978190263,0.000227695393457,0.00024906224474,0.000269584469628,0.000289720217462,0.000309200715812,0.000328251440049,0.000346781773777,0.000364829834045,0.000382448441864,0.000399520279156,0.000416215212305,0.00043228300147,0.000447989287819,0.000462965829289,0.000477558045091,0.000491287626632,0.000504563631461,0.00051680169733,0.000528458239275,0.000538838498523,0.000548428281969,0.000556409399815,0.000563270129814,0.000568041877999,0.000571173131984
7.25,-0.00231052474487,-0.00307013587013,-0.001752192117,-0.00125102692555,-0.000971785493198,-0.000782848768306,-0.000642772170202,-0.000532911316692,-0.000443304838376,-0.000368051189622,-0.000303384130595,-0.000246772314161,-0.000196441585617,-0.000151109813963,-0.000109823322456,-7.18580722617e-05,-3.76992756394e-05,-3.77025563447e-06,2.64235066168e-05,5.63705763496e-05,8.36390332201e-05,0.000110641639169,0.000135683056867,0.000160436732124,0.000183732058394,0.000206714393184,0.000228598801237,0.000250140828476,0.000270846894108,0.000291175880469,0.000310859972784,0.000330125584078,0.000348883292696,0.000367172489694,0.00038504749138,0.000402392713936,0.000419380020134,0.000435761381291,0.000451805479999,0.000467146893909,0.000482134784777,0.000496295683448,0.000510043546428,0.000522800581777,0.000535030848442,0.000546049249039,0.000556352766296,0.000565138216941,0.000572911583162,0.000578727822254,0.000583065005056
7.3,-0.00231245936808,-0.00307199916278,-0.00175398198512,-0.00125274123676,-0.000973422058625,-0.000784405258511,-0.00064424623069,-0.00053430046035,-0.000444606507347,-0.00036926269313,-0.000304502687149,-0.000247794966253,-0.000197365308106,-0.000151931350207,-0.000110539302649,-7.24649233184e-05,-3.8193236371e-05,-4.1473300739e-06,2.61675387577e-05,5.62401944287e-05,8.36390332201e-05,0.00011077710817,0.000135959464602,0.000160859943564,0.00018430836641,0.000207450596105,0.000229502209018,0.000251219412211,0.000272109318588,0.000292631543475,0.000312519229757,0.000331999728107,0.000350984811615,0.000369515145343,0.000387646540897,0.000405265148716,0.000422544827962,0.000439239761111,0.000455621672179,0.000471327958529,0.000486711524463,0.000501303740265,0.000515523461395,0.000528799466225,0.000541603457609,0.000553259999554,0.000564277250623,0.000573867034068,0.000582553036509,0.000589413766508,0.000594956878128
7.35,-0.00231459879328,-0.00307406925499,-0.00175598074677,-0.00125466657388,-0.000975271838835,-0.000786177292938,-0.000645938189896,-0.000535909989839,-0.000446131120006,-0.000370699831102,-0.000305849659657,-0.000249048991807,-0.000198523429199,-0.000152990541696,-0.000111496307894,-7.33163725126e-05,-3.89355564282e-05,-4.7767598059e-06,2.56549953178e-05,5.58487575692e-05,8.33731822988e-05,0.000110641639169,0.000135959464602,0.000161000882299,0.00018459610885,0.00020789143512,0.000230102942938,0.000251987350992,0.000273052433323,0.000293758498955,0.000313839423763,0.000333523516079,0.000352723486643,0.000371481195261,0.000389853727546,0.000407728729233,0.000425281793742,0.000442269099939,0.000458964583,0.000475008681708,0.000490757120083,0.000505745010951,0.000520396049212,0.000534143912191,0.000547466873056,0.000559697139721,0.000571352532138,0.000581656049395,0.000591146384635,0.000598919750855,0.000605507353382
