frequency_GHz,gain_db
4.0,36.10616894117993
4.05,36.194430158053244
4.1,36.27879270452449
4.1499999999999995,36.36093598147772
4.199999999999999,36.441829034424565
4.249999999999999,36.519801403598
4.299999999999999,36.593195225474474
4.349999999999999,36.66172424120284
4.399999999999999,36.72557519507704
4.449999999999998,36.78483340943932
4.499999999999998,36.842493716554834
4.549999999999998,36.898439904287386
4.599999999999998,36.95459311430981
4.649999999999998,37.00926030957831
4.6999999999999975,37.06449297751015
4.749999999999997,37.11757334195496
4.799999999999997,37.16860657153893
4.849999999999997,37.21811253440237
4.899999999999997,37.26420725798738
4.949999999999997,37.308680796534425
4.9999999999999964,37.35260759435746
5.049999999999996,37.39422920534259
5.099999999999996,37.43537033492443
5.149999999999996,37.47518986489831
5.199999999999996,37.51275171116896
5.249999999999996,37.548185340094655
5.299999999999995,37.582842655677204
5.349999999999995,37.615843335822795
5.399999999999995,37.648092238541615
5.449999999999995,37.68140929074057
5.499999999999995,37.714165847436945
5.5499999999999945,37.74735319367059
5.599999999999994,37.77949989789435
5.649999999999994,37.80995716126898
5.699999999999994,37.837006456007884
5.749999999999994,37.86153022914437
5.799999999999994,37.88222236310935
5.849999999999993,37.90152334670352
5.899999999999993,37.91910042269569
5.949999999999993,37.9357517136098
5.999999999999993,37.95437880354608
6.049999999999993,37.972363902262714
6.0999999999999925,37.991294656451956
6.149999999999992,38.00914387407143
6.199999999999992,38.023965639657135
6.249999999999992,38.036460553287455
6.299999999999992,38.043253190099065
6.349999999999992,38.04606757736805
6.3999999999999915,38.04519310037797
6.449999999999991,38.04114836699934
6.499999999999991,38.035805700584426
6.549999999999991,38.029967431319065
6.599999999999991,38.026512464122895
6.649999999999991,38.021974711639686
6.69999999999999,38.01528324719702
6.74999999999999,38.00601316122813
6.79999999999999,37.99254062330941
6.84999999999999,37.97209954810005
6.89999999999999,37.94455796526867
6.9499999999999895,37.91228382636672
6.999999999999989,37.875179530491806
7.049999999999989,37.83482640937319
7.099999999999989,37.793668904015576
7.149999999999989,37.753291888555445
7.199999999999989,37.70906692788838
7.2499999999999885,37.6661827061711
7.299999999999988,37.61405562586447
7.349999999999988,37.56121549820607
7.399999999999988,37.49915024649364
7.449999999999988,37.426815787528525
7.499999999999988,37.349225398685
7.549999999999987,37.261777151659814
7.599999999999987,37.17255662315863
7.649999999999987,37.080881321748656
7.699999999999987,36.98349597391735
7.749999999999987,36.886629320955436
7.7999999999999865,36.786048152403026
7.849999999999986,36.67546812096414
7.899999999999986,36.55876522896434
7.949999999999986,36.43561214711042
7.999999999999986,36.302862264854
