frequency_GHz,gain_db
4.0,20.53662463543062
4.05,20.64131741626687
4.1,20.744802046756043
4.1499999999999995,20.84626698751014
4.199999999999999,20.94510841872374
4.249999999999999,21.038386918470753
4.299999999999999,21.127656668796742
4.349999999999999,21.213505826895652
4.399999999999999,21.2949530070299
4.449999999999998,21.374011860127094
4.499999999999998,21.451675748681104
4.549999999999998,21.528864944378757
4.599999999999998,21.605084034414364
4.649999999999998,21.681732866206644
4.6999999999999975,21.758298123917
4.749999999999997,21.83540953287534
4.799999999999997,21.912578680184428
4.849999999999997,21.988306428992097
4.899999999999997,22.064333904694852
4.949999999999997,22.13877143993969
4.9999999999999964,22.213242950908896
5.049999999999996,22.287386280653386
5.099999999999996,22.36081582662233
5.149999999999996,22.434106950435073
5.199999999999996,22.507733741558845
5.249999999999996,22.5826065577948
5.299999999999995,22.65702101026082
5.349999999999995,22.731462939650157
5.399999999999995,22.806377436615133
5.449999999999995,22.881775549625537
5.499999999999995,22.956475756929684
5.5499999999999945,23.031300058213997
5.599999999999994,23.105452244614256
5.649999999999994,23.178893660198817
5.699999999999994,23.252000476402085
5.749999999999994,23.324282724603748
5.799999999999994,23.396934574119346
5.849999999999993,23.468593792031562
5.899999999999993,23.540023287036846
5.949999999999993,23.611618664946015
5.999999999999993,23.683823120152177
6.049999999999993,23.755596459496036
6.0999999999999925,23.827375559133003
6.149999999999992,23.899057927238346
6.199999999999992,23.96945967683947
6.249999999999992,24.038352186776926
6.299999999999992,24.107319155094167
6.349999999999992,24.174406760294914
6.3999999999999915,24.239307001199318
6.449999999999991,24.303752098065146
6.499999999999991,24.366190587758222
6.549999999999991,24.42857331417471
6.599999999999991,24.489276500135357
6.649999999999991,24.550485197446875
6.69999999999999,24.60964156904098
6.74999999999999,24.667316386811834
6.79999999999999,24.72325867203146
6.84999999999999,24.77527704755832
6.89999999999999,24.82180127235395
6.9499999999999895,24.86206856102227
6.999999999999989,24.895189950124546
7.049999999999989,24.921336944472618
7.099999999999989,24.94077649376722
7.149999999999989,24.956484960193528
7.199999999999989,24.97009758221443
7.2499999999999885,24.982140423200846
7.299999999999988,24.99391530586173
7.349999999999988,25.00917468847765
7.399999999999988,25.025062270179205
7.449999999999988,25.039022035494373
7.499999999999988,25.050596614207397
7.549999999999987,25.05581521979641
7.599999999999987,25.052846988430204
7.649999999999987,25.04239235076144
7.699999999999987,25.023354896525216
7.749999999999987,24.99845068706142
7.7999999999999865,24.969771410262563
7.849999999999986,24.939655382858653
7.899999999999986,24.912860109401393
7.949999999999986,24.883522652427818
7.999999999999986,24.849573056720146
