frequency_GHz,gain_db
4.0,2.758456661996893
4.1,1.2073505448817476
4.199999999999999,4.775052306725804
4.299999999999999,8.649429587311607
4.399999999999999,12.49155675475733
4.499999999999998,22.636402256096826
4.599999999999998,27.645121609629435
4.6999999999999975,31.374952005184795
4.799999999999997,33.63643704630729
4.899999999999997,22.652170766152416
4.9999999999999964,24.088546383115887
5.099999999999996,30.568538245494192
5.199999999999996,35.252877219149894
5.299999999999995,34.926661648167666
5.399999999999995,37.36310397689887
5.499999999999995,34.486563266781424
5.599999999999994,31.144739700647538
5.699999999999994,30.269463471329487
5.799999999999994,30.310651957402136
5.899999999999993,37.83451098692837
5.999999999999993,37.318095687521534
6.0999999999999925,33.326445523189385
6.199999999999992,40.32982996173672
6.299999999999992,38.57897741678493
6.3999999999999915,27.004261806646547
6.499999999999991,36.02972526976253
6.599999999999991,36.482526902449095
6.69999999999999,36.37399409054882
6.79999999999999,33.250116938786995
6.89999999999999,33.24870215905242
6.999999999999989,37.30506509782454
7.099999999999989,29.524083669196777
7.199999999999989,35.557394566572015
7.299999999999988,30.14710541885053
7.399999999999988,33.064214035017386
7.499999999999988,36.559129696956646
7.599999999999987,39.48659169955439
7.699999999999987,40.4296807524305
7.7999999999999865,39.39078624716542
7.899999999999986,34.594621697624945
7.999999999999986,25.890670211512514
